Image, mV, nW, bps, GSR, valence, arousal
People_028_h,507.607340783138,0.0,0.0,528.4389025165804,5.48,6.54
Faces_202_v,507.58972260118236,0.0,0.0,547.2619372442019,4.56,4.85
People_201_v,508.1168181818182,0.0,0.0,548.9640909090909,1.87,7.51
Objects_186_v,507.9396473368478,0.0,0.0,540.807853117615,4.55,4.83
People_211_v,507.7546603619169,0.0,0.0,546.2794398472311,1.88,7.63
People_110_h,507.9732824427481,0.0,0.0,553.954925481643,8.11,2.68
Landscapes_061_h,507.9247819767442,0.0,0.0,553.6487100290698,4.98,4.59
Landscapes_120_v,507.7840516457538,0.0,0.0,548.5810147299509,8.31,2.4
Faces_149_v,507.8931137996907,0.0,0.0,548.6646957154553,2.3,7.61
Objects_001_h,507.70919665576156,0.0,0.0,559.2091057797164,2.72,7.15
Objects_014_h,508.3871524622933,0.0,0.0,556.944303107396,5.12,5.73
Objects_132_h,507.73719639770763,0.0,0.0,560.0505776403165,2.88,6.76
People_198_h,507.3293946555172,0.0,0.0,576.7798582075986,1.58,7.56
People_127_h,508.3854073237118,0.0,0.0,688.3400913231371,2.15,7.62
Faces_234_h,508.26551975241216,0.0,0.0,490.5489714181686,7.37,5.76
Animals_056_h,507.75474784189004,0.0,0.0,493.2119036801454,1.86,7.5
Landscapes_050_h,508.61758021998,0.0,0.0,489.79965457685665,6.87,2.98
People_130_h,507.0796363636364,0.0,0.0,484.89554545454547,7.17,5.74
Landscapes_097_v,508.46476952450223,0.0,0.0,477.4399490862806,7.6,2.71
People_038_h,507.3678568183883,0.0,0.0,474.3720359771055,1.73,8.5
Objects_160_h,508.0439960003636,0.0,0.0,470.1336242159804,5.41,5.73
Animals_090_h,507.98971792538674,0.0,0.0,472.63230209281164,7.44,2.94
Faces_134_h,509.21430518949376,0.0,0.0,464.2522039443788,7.43,5.68
Landscapes_054_h,506.8694033239488,0.0,0.0,465.621287803106,7.6,2.94
Landscapes_067_h,508.01589897338056,0.0,0.0,468.77141818842557,4.98,4.76
Landscapes_049_h,508.48074997724586,0.0,0.0,476.7145717666333,7.24,2.88
Faces_159_h,507.50204526861194,0.0,0.0,477.6692118898282,1.93,7.37
Landscapes_103_v,507.94609580947184,0.0,0.0,480.09490046359423,7.83,2.43
People_208_h,508.139376306937,0.0,0.0,474.9242658423493,1.85,7.67
Landscapes_104_h,507.9644513137558,0.0,0.0,470.33875806891535,7.2,2.8
Animals_020_h,507.86286804798254,0.0,0.0,466.2064703744093,5.34,6.43
Animals_035_h,508.1598917310834,0.0,0.0,486.0584018142359,5.08,6.13
Faces_149_v,508.5744448489261,0.0,0.0,528.5688023298144,2.3,7.61
Landscapes_123_h,508.031085257226,0.0,0.0,512.5741683330303,8.15,2.11
Objects_186_v,508.08681818181816,0.0,0.0,513.9571818181818,4.55,4.83
Landscapes_120_v,508.1880341880342,0.0,0.0,499.83315148208766,8.31,2.4
People_110_h,508.09025631703327,0.0,0.0,513.8029449191056,8.11,2.68
Faces_008_h,508.2085644149468,0.0,0.0,501.9032639330848,5.21,6.0
Faces_202_v,508.23441759040526,0.0,0.0,490.0018171906233,4.56,4.85
People_198_h,508.3453603562665,0.0,0.0,492.4119785513042,1.58,7.56
Objects_132_h,508.2320843943252,0.0,0.0,492.71589668970535,2.88,6.76
Landscapes_061_h,507.8303928701346,0.0,0.0,483.12640960349216,4.98,4.59
Objects_001_h,508.0692475463468,0.0,0.0,479.33933115230826,2.72,7.15
People_201_v,508.5568078531176,0.0,0.0,478.6472459552809,1.87,7.51
Objects_146_h,508.4737272727273,0.0,0.0,474.09327272727273,4.48,4.88
People_028_h,507.24268314851844,0.0,0.0,473.0487184148337,5.48,6.54
Objects_046_h,508.0154503317277,0.0,0.0,473.02181223302733,5.14,5.71
Objects_014_h,508.00918098354697,0.0,0.0,472.82474320516314,5.12,5.73
People_211_v,508.75254823443754,0.0,0.0,490.95267564615943,1.88,7.63
People_127_h,508.1483685382088,0.0,0.0,598.6459287471353,2.15,7.62
Landscapes_067_h,509.60828025477707,0.0,0.0,234.63484986351227,4.98,4.76
Landscapes_097_v,509.06073831605744,0.0,0.0,234.75559192580468,7.6,2.71
People_208_h,509.45306678782373,0.0,0.0,235.39209450249888,1.85,7.67
Objects_160_h,509.5140909090909,0.0,0.0,231.97163636363635,5.41,5.73
Landscapes_104_h,509.37493183057626,0.0,0.0,232.8085802581349,7.2,2.8
Animals_090_h,509.51477407037004,0.0,0.0,229.26738794435857,7.44,2.94
Landscapes_050_h,509.09714649218466,0.0,0.0,222.52435478007996,6.87,2.98
Faces_134_h,509.43137611343394,0.0,0.0,232.76486093437558,7.43,5.68
Faces_234_h,509.26915734933186,0.0,0.0,235.04326879374602,7.37,5.76
Landscapes_049_h,509.5510092744135,0.0,0.0,231.96035642844154,7.24,2.88
Animals_035_h,509.58351508542347,0.0,0.0,228.3127953471465,5.08,6.13
Animals_020_h,509.0480909090909,0.0,0.0,226.83318181818183,5.34,6.43
People_038_h,509.4562806762407,0.0,0.0,235.7267769496455,1.73,8.5
People_130_h,509.2952891960713,0.0,0.0,237.31093124772644,7.17,5.74
Landscapes_054_h,509.54037097654117,0.0,0.0,221.6377523186034,7.6,2.94
Landscapes_103_v,509.25695328122157,0.0,0.0,216.0686238865661,7.83,2.43
Animals_056_h,509.37544306098334,0.0,0.0,216.61137871489595,1.86,7.5
Faces_159_h,509.37351542494815,0.0,0.0,232.83826362638703,1.93,7.37
Faces_202_v,509.3998907899527,0.0,0.0,239.92164179104478,4.56,4.85
Objects_001_h,509.4756972835468,0.0,0.0,234.7384391750704,2.72,7.15
Objects_014_h,509.1971997454314,0.0,0.0,226.94481316483316,5.12,5.73
People_201_v,509.6697281076657,0.0,0.0,226.63080840229154,1.87,7.51
People_110_h,509.55304063266976,0.0,0.0,249.89864557767476,8.11,2.68
Landscapes_123_h,509.19105617160517,0.0,0.0,254.12897654971823,8.15,2.11
Objects_186_v,509.5399509135533,0.0,0.0,243.9262794291428,4.55,4.83
People_198_h,509.14424650063626,0.0,0.0,234.98073077622252,1.58,7.56
Landscapes_120_v,509.29194691874204,0.0,0.0,231.699872750409,8.31,2.4
Objects_132_h,509.35173229062474,0.0,0.0,232.13103573701918,2.88,6.76
Faces_008_h,509.45755317215054,0.0,0.0,237.95100890747136,5.21,6.0
Landscapes_061_h,509.2684569868002,0.0,0.0,242.27710514337733,4.98,4.59
People_028_h,509.80814323366354,0.0,0.0,250.91111515041354,5.48,6.54
Faces_149_v,509.3887272727273,0.0,0.0,264.91554545454545,2.3,7.61
People_127_h,509.27285948009455,0.0,0.0,258.60570805308123,2.15,7.62
Objects_046_h,509.1504545454545,0.0,0.0,254.22027272727271,5.14,5.71
People_211_v,509.4447473645947,0.0,0.0,261.81861141403124,1.88,7.63
Objects_146_h,509.3770067647803,0.0,0.0,307.44391585300315,4.48,4.88
Faces_159_h,509.2834273239949,0.0,0.0,886.5283791158814,1.93,7.37
Landscapes_104_h,508.8714428584417,0.0,0.0,833.2064733157559,7.2,2.8
Landscapes_103_v,509.0667999636463,0.0,0.0,777.9471053349087,7.83,2.43
Landscapes_097_v,509.9298245614035,0.0,0.0,757.6988455594945,7.6,2.71
Objects_160_h,508.3209348854129,0.0,0.0,748.3003819570753,5.41,5.73
Animals_020_h,509.4213396346451,0.0,0.0,736.1650458965737,5.34,6.43
Animals_056_h,509.3686124749955,0.0,0.0,752.872885979269,1.86,7.5
People_038_h,509.57917688743527,0.0,0.0,752.7012810029981,1.73,8.5
Landscapes_067_h,508.89363636363635,0.0,0.0,755.0153636363636,4.98,4.76
Faces_134_h,509.32200309006635,0.0,0.0,762.0929746432791,7.43,5.68
Animals_090_h,509.7483413614469,0.0,0.0,764.8070526220122,7.44,2.94
People_130_h,509.34027651446246,0.0,0.0,820.0325632162998,7.17,5.74
People_208_h,509.7448432530668,0.0,0.0,858.6111767378464,1.85,7.67
Faces_234_h,508.8383783292428,0.0,0.0,832.1746204890464,7.37,5.76
Animals_035_h,509.75379579961816,0.0,0.0,820.6951541049186,5.08,6.13
Landscapes_049_h,509.47751430907607,0.0,0.0,819.8928863450532,7.24,2.88
Landscapes_050_h,508.2722808293925,0.0,0.0,798.4741724263368,6.87,2.98
Landscapes_054_h,509.271321987614,0.0,0.0,912.4756668454675,7.6,2.94
Objects_132_h,510.14639475600876,0.0,0.0,991.9485615440641,2.88,6.76
Landscapes_061_h,507.76778071213914,0.0,0.0,927.4637100446225,4.98,4.59
Objects_001_h,510.61290322580646,0.0,0.0,886.2334393457519,2.72,7.15
Landscapes_123_h,508.5086810289974,0.0,0.0,850.0167257522044,8.15,2.11
Faces_008_h,509.28689567430024,0.0,0.0,849.2521810250818,5.21,6.0
Objects_046_h,509.2870774263904,0.0,0.0,813.1484914576517,5.14,5.71
People_201_v,510.63504910876685,0.0,0.0,835.3061113132048,1.87,7.51
Objects_014_h,508.72818181818184,0.0,0.0,937.2482727272727,5.12,5.73
People_211_v,508.44153482451355,0.0,0.0,973.2464084378978,1.88,7.63
Objects_186_v,510.251,0.0,0.0,898.4712727272728,4.55,4.83
People_198_h,509.3486321912206,0.0,0.0,864.2731073343633,1.58,7.56
People_110_h,508.28131248863843,0.0,0.0,854.6886020723505,8.11,2.68
Faces_149_v,509.5133660665576,0.0,0.0,928.6693944353519,2.3,7.61
People_127_h,509.10101744186045,0.0,0.0,978.444949127907,2.15,7.62
Landscapes_120_v,509.72604109838153,0.0,0.0,898.634569921804,8.31,2.4
Faces_202_v,509.8253247343083,0.0,0.0,937.3843219184304,4.56,4.85
Objects_146_h,508.30002727520684,0.0,0.0,1004.6388762614783,4.48,4.88
People_028_h,509.25446517891066,0.0,0.0,1016.2178063129593,5.48,6.54
Landscapes_054_h,508.8660600545951,0.0,0.0,327.4020928116469,7.6,2.94
Landscapes_049_h,509.1417530460084,0.0,0.0,339.0644662665939,7.24,2.88
Landscapes_104_h,509.5150358862542,0.0,0.0,319.14118288361954,7.2,2.8
Animals_035_h,509.1527133896918,0.0,0.0,308.52304335969455,5.08,6.13
People_038_h,509.0643811948713,0.0,0.0,300.4714922251523,1.73,8.5
Faces_134_h,509.0642493638677,0.0,0.0,279.8630498000727,7.43,5.68
People_130_h,509.16193853427893,0.0,0.0,262.4301691216585,7.17,5.74
Landscapes_050_h,509.46854545454545,0.0,0.0,256.6276363636364,6.87,2.98
People_208_h,509.46037084166517,0.0,0.0,261.3112161425195,1.85,7.67
Animals_090_h,508.2706876192206,0.0,0.0,254.71704968662004,7.44,2.94
Landscapes_097_v,509.2279010549291,0.0,0.0,243.64305201891597,7.6,2.71
Animals_056_h,509.0975986901947,0.0,0.0,233.30771329816264,1.86,7.5
Landscapes_103_v,509.21860803198257,0.0,0.0,224.22514991822644,7.83,2.43
Faces_159_h,509.0945368602854,0.0,0.0,215.48350149986365,1.93,7.37
Landscapes_067_h,509.1162727272727,0.0,0.0,205.1621818181818,4.98,4.76
Faces_234_h,509.16262975778545,0.0,0.0,196.5100163904571,7.37,5.76
Animals_020_h,509.62734048354844,0.0,0.0,191.40274495546265,5.34,6.43
Objects_160_h,509.1201940658751,0.0,0.0,241.6612867835288,5.41,5.73
Faces_149_v,508.86107064821556,0.0,0.0,332.7672068463219,2.3,7.61
People_201_v,509.35166833348484,0.0,0.0,312.35048640785527,1.87,7.51
People_110_h,509.3213734217458,0.0,0.0,290.83622490689436,8.11,2.68
Landscapes_061_h,508.92692901935834,0.0,0.0,296.8175043170045,4.98,4.59
People_211_v,509.6908809891808,0.0,0.0,306.29102645695065,1.88,7.63
Objects_046_h,508.95447110141765,0.0,0.0,295.65912395492546,5.14,5.71
Objects_132_h,509.5133290874352,0.0,0.0,289.95596397052134,2.88,6.76
People_127_h,508.5102727272727,0.0,0.0,299.28636363636366,2.15,7.62
Objects_001_h,509.1715895664819,0.0,0.0,283.5862946469145,2.72,7.15
People_028_h,509.8123409669211,0.0,0.0,266.5106324972737,5.48,6.54
Landscapes_120_v,509.0967302452316,0.0,0.0,256.5382379654859,8.31,2.4
Faces_008_h,509.19225172790107,0.0,0.0,247.4145143688614,5.21,6.0
Objects_146_h,509.3226979365512,0.0,0.0,236.96800290882646,4.48,4.88
Objects_014_h,509.2427272727273,0.0,0.0,229.38227272727272,5.12,5.73
Landscapes_123_h,508.92060457070016,0.0,0.0,221.96740417008104,8.15,2.11
People_198_h,509.15421664849146,0.0,0.0,215.4518356961105,1.58,7.56
Faces_202_v,509.2250409165303,0.0,0.0,213.05473722495,4.56,4.85
Objects_186_v,509.1583301932786,0.0,0.0,438.0769774755388,4.55,4.83
Animals_020_h,509.2863243980009,0.0,0.0,543.9094048159927,5.34,6.43
Faces_159_h,509.0438022537259,0.0,0.0,530.7700836059614,1.93,7.37
Animals_056_h,509.7105957253297,0.0,0.0,544.7918144611186,1.86,7.5
Faces_134_h,509.26344965467104,0.0,0.0,530.870683387859,7.43,5.68
People_038_h,509.56467593855103,0.0,0.0,536.7934733206072,1.73,8.5
Landscapes_054_h,509.05627272727276,0.0,0.0,526.9476363636363,7.6,2.94
Landscapes_104_h,509.3825881497637,0.0,0.0,551.2162849872774,7.2,2.8
Faces_234_h,509.6791560567479,0.0,0.0,530.3534012368134,7.37,5.76
Objects_160_h,509.6846265673269,0.0,0.0,532.5179901871707,5.41,5.73
People_130_h,508.78914348063284,0.0,0.0,556.1920349154392,7.17,5.74
Landscapes_050_h,509.3747613419402,0.0,0.0,546.8933539412674,6.87,2.98
Landscapes_103_v,509.78406613372096,0.0,0.0,556.9181504360465,7.83,2.43
Landscapes_067_h,508.99272661151014,0.0,0.0,576.2556596054187,4.98,4.76
Animals_035_h,508.9614370168258,0.0,0.0,607.9076853115052,5.08,6.13
People_208_h,509.74179470860986,0.0,0.0,620.7923447586144,1.85,7.67
Landscapes_049_h,509.58762605614606,0.0,0.0,612.5162169528481,7.24,2.88
Animals_090_h,509.11490909090907,0.0,0.0,594.2311818181818,7.44,2.94
Landscapes_097_v,509.2001950743721,0.0,0.0,619.3668861253353,7.6,2.71
Landscapes_061_h,510.1725957601674,0.0,0.0,606.6262396506232,4.98,4.59
People_211_v,509.17783434857716,0.0,0.0,604.0612782980271,1.88,7.63
People_201_v,509.4699408822192,0.0,0.0,590.6257389722601,1.87,7.51
People_198_h,509.27323099282404,0.0,0.0,608.9277863566173,1.58,7.56
Landscapes_120_v,509.27594982730415,0.0,0.0,585.7216869660061,8.31,2.4
Faces_149_v,509.4596069868996,0.0,0.0,596.0087336244542,2.3,7.61
People_110_h,509.4471197528621,0.0,0.0,585.9121388333637,8.11,2.68
Landscapes_123_h,509.17419413585867,0.0,0.0,614.0292296485158,8.15,2.11
People_028_h,509.8698736018914,0.0,0.0,603.6633627352915,5.48,6.54
Objects_001_h,508.9558342420938,0.0,0.0,587.6971101417666,2.72,7.15
Faces_008_h,509.33184834984996,0.0,0.0,577.2250204564051,5.21,6.0
Faces_202_v,509.39045888232624,0.0,0.0,588.9914584279873,4.56,4.85
Objects_146_h,509.1774647887324,0.0,0.0,619.9130395274875,4.48,4.88
Objects_132_h,509.6404657933042,0.0,0.0,604.3779112081514,2.88,6.76
People_127_h,509.5765700263564,0.0,0.0,625.5659365627556,2.15,7.62
Objects_046_h,509.0470909090909,0.0,0.0,615.1851818181818,5.14,5.71
Objects_186_v,509.1965648854962,0.0,0.0,615.4763722282806,4.55,4.83
Objects_014_h,510.65676405284546,0.0,0.0,705.7743718293724,5.12,5.73
Animals_090_h,509.3365480847967,0.0,0.0,546.7989263943226,7.44,2.94
Landscapes_097_v,509.2738095238095,0.0,0.0,511.1673027989822,7.6,2.71
Animals_020_h,509.5056906127652,0.0,0.0,427.8641536920696,5.34,6.43
Objects_160_h,509.1877551020408,0.0,0.0,411.0959637188209,5.41,5.73
People_130_h,509.3237514782134,0.0,0.0,406.1144364595652,7.17,5.74
People_038_h,509.70196327940374,0.0,0.0,393.8656607889475,1.73,8.5
Landscapes_104_h,509.20032721323395,0.0,0.0,379.8861116160698,7.2,2.8
Landscapes_103_v,509.9191919191919,0.0,0.0,365.8617708617709,7.83,2.43
Faces_134_h,508.8407336783801,0.0,0.0,350.6640334150549,7.43,5.68
Landscapes_054_h,509.5042215161144,0.0,0.0,336.37939173853835,7.6,2.94
People_208_h,509.23205174927114,0.0,0.0,326.5189504373178,1.85,7.67
Landscapes_049_h,509.2863760217984,0.0,0.0,309.54441416893735,7.24,2.88
Faces_159_h,509.35356200527707,0.0,0.0,293.103721226458,1.93,7.37
Animals_056_h,509.38505538405667,0.0,0.0,280.6330125295079,1.86,7.5
Landscapes_067_h,509.4163788402109,0.0,0.0,272.6083439374659,4.98,4.76
Landscapes_050_h,509.4099717951051,0.0,0.0,259.81193703939584,6.87,2.98
Faces_234_h,509.5442842897289,0.0,0.0,246.20950049859488,7.37,5.76
Animals_035_h,509.3487702518056,0.0,0.0,204.4732334569588,5.08,6.13
Landscapes_123_h,509.5729356129502,0.0,0.0,156.04883594034195,8.15,2.11
Faces_149_v,509.4375398052952,0.0,0.0,136.061322900555,2.3,7.61
Objects_046_h,509.18145418145417,0.0,0.0,117.55728455728456,5.14,5.71
Landscapes_120_v,509.5680414244186,0.0,0.0,102.79006177325581,8.31,2.4
Objects_146_h,509.44822565969065,0.0,0.0,91.50682438580527,4.48,4.88
People_198_h,509.25272628135224,0.0,0.0,82.25263540530716,1.58,7.56
Objects_001_h,509.51109898107717,0.0,0.0,77.00009097525474,2.72,7.15
Objects_014_h,509.2742067460678,0.0,0.0,71.57496136012365,5.12,5.73
Faces_202_v,509.3634135270086,0.0,0.0,66.79691330004539,4.56,4.85
Landscapes_061_h,509.84693784693786,0.0,0.0,63.66329966329966,4.98,4.59
People_110_h,509.76704493871995,0.0,0.0,63.15869269178393,8.11,2.68
Objects_132_h,508.62273760800366,0.0,0.0,61.64265575261482,2.88,6.76
People_211_v,509.3376056722116,0.0,0.0,59.66030360876284,1.88,7.63
Objects_186_v,509.42954545454546,0.0,0.0,61.89690909090909,4.55,4.83
People_127_h,509.39141896191256,0.0,0.0,61.364148713753295,2.15,7.62
Faces_008_h,509.54262086513995,0.0,0.0,59.273991275899675,5.21,6.0
People_201_v,509.50499909107435,0.0,0.0,62.107253226686055,1.87,7.51
People_028_h,509.3171640746905,0.0,0.0,760.184190433296,5.48,6.54
People_038_h,509.2529342189064,0.0,0.0,376.86070421253754,1.73,8.5
Landscapes_103_v,509.449268780089,0.0,0.0,365.4143882278136,7.83,2.43
People_130_h,509.23734983618493,0.0,0.0,338.9212777575537,7.17,5.74
Faces_159_h,509.45546172704985,0.0,0.0,332.1276673022791,1.93,7.37
Animals_035_h,509.29467939972716,0.0,0.0,315.3791723510687,5.08,6.13
Landscapes_054_h,509.3725686238866,0.0,0.0,303.07044173786585,7.6,2.94
Objects_160_h,509.45771958537915,0.0,0.0,324.88406983087833,5.41,5.73
Landscapes_104_h,509.1727115716753,0.0,0.0,314.9333696936642,7.2,2.8
Animals_020_h,509.4563300917931,0.0,0.0,329.071889484686,5.34,6.43
Landscapes_097_v,509.50545454545454,0.0,0.0,316.9827272727273,7.6,2.71
People_208_h,509.26698190415567,0.0,0.0,298.4334818586887,1.85,7.67
Landscapes_049_h,509.41567523385703,0.0,0.0,326.54863318499685,7.24,2.88
Animals_090_h,509.3302718923343,0.0,0.0,351.34864053832865,7.44,2.94
Landscapes_050_h,509.24268314851844,0.0,0.0,315.06389747318667,6.87,2.98
Landscapes_067_h,509.3716234652115,0.0,0.0,304.9717144156435,4.98,4.76
Faces_134_h,509.40994183933117,0.0,0.0,294.3850418029807,7.43,5.68
Faces_234_h,509.358396217838,0.0,0.0,284.08991726520594,7.37,5.76
Animals_056_h,509.38178138638966,0.0,0.0,301.6806866115622,1.86,7.5
People_201_v,509.342220200182,0.0,0.0,292.6369426751592,1.87,7.51
Objects_132_h,509.3243022092918,0.0,0.0,377.72224747704337,2.88,6.76
Faces_008_h,509.5399090909091,0.0,0.0,357.5137272727273,5.21,6.0
Objects_186_v,509.3572078631234,0.0,0.0,329.5183836912996,4.55,4.83
Objects_146_h,509.2327844992268,0.0,0.0,318.4658418993905,4.48,4.88
People_127_h,509.5587673847832,0.0,0.0,352.6588491955277,2.15,7.62
People_198_h,509.22278757041613,0.0,0.0,406.7904779211339,1.58,7.56
Faces_202_v,509.28703872023266,0.0,0.0,475.40810761679694,4.56,4.85
Objects_046_h,509.55955628296056,0.0,0.0,419.61474813602473,5.14,5.71
Landscapes_061_h,509.19629225736094,0.0,0.0,418.78516902944386,4.98,4.59
Landscapes_120_v,509.3673395162757,0.0,0.0,411.07437715948356,8.31,2.4
Objects_001_h,509.39203925845146,0.0,0.0,391.02162849872775,2.72,7.15
Objects_014_h,509.3357863177978,0.0,0.0,376.6285091305533,5.12,5.73
People_028_h,509.3548240429208,0.0,0.0,363.9116122578885,5.48,6.54
Landscapes_123_h,509.35539594508595,0.0,0.0,428.56905173197566,8.15,2.11
People_110_h,509.3281207382489,0.0,0.0,449.00218201654695,8.11,2.68
People_211_v,509.47274709302326,0.0,0.0,413.1808684593023,1.88,7.63
Faces_149_v,509.32332347226355,0.0,0.0,595.5257233882402,2.3,7.61
Animals_020_h,0,0,0,82606.98941258808,5.34,6.43
Faces_234_h,0,0,0,83448.85926734704,7.37,5.76
Objects_160_h,0,0,0,80171.21584200767,5.41,5.73
Landscapes_103_v,0,0,0,83197.67165079471,7.83,2.43
Landscapes_104_h,0,0,0,81547.61899021841,7.2,2.8
Faces_159_h,0,0,0,79303.15984922598,1.93,7.37
People_130_h,0,0,0,78099.88765748887,7.17,5.74
Landscapes_049_h,0,0,0,75573.85035078447,7.24,2.88
People_038_h,0,0,0,76356.78582313578,1.73,8.5
Landscapes_097_v,0,0,0,77372.37065485609,7.6,2.71
Landscapes_054_h,0,0,0,77304.48168900557,7.6,2.94
Animals_090_h,0,0,0,77981.42991691238,7.44,2.94
Animals_035_h,0,0,0,76019.05540018469,5.08,6.13
Landscapes_067_h,0,0,0,79534.53499850274,4.98,4.76
Faces_134_h,0,0,0,80019.16943037823,7.43,5.68
People_208_h,0,0,0,74832.9031501935,1.85,7.67
Animals_056_h,0,0,0,72804.8285256276,1.86,7.5
Landscapes_050_h,0,0,0,74884.46639713694,6.87,2.98
People_028_h,0,0,0,76525.99216659371,5.48,6.54
Objects_014_h,0,0,0,71165.89233562525,5.12,5.73
Objects_046_h,0,0,0,72706.56048926848,5.14,5.71
People_110_h,0,0,0,72984.59102921544,8.11,2.68
People_198_h,0,0,0,69780.02139636983,1.58,7.56
Landscapes_123_h,0,0,0,72563.90173750254,8.15,2.11
People_201_v,0,0,0,70424.09094558572,1.87,7.51
Landscapes_061_h,0,0,0,66840.41919103572,4.98,4.59
People_211_v,0,0,0,68115.47383424113,1.88,7.63
Faces_149_v,0,0,0,70726.14701491372,2.3,7.61
Faces_008_h,0,0,0,72240.52203546726,5.21,6.0
Objects_001_h,0,0,0,70645.71257414535,2.72,7.15
Objects_132_h,0,0,0,70795.38955088978,2.88,6.76
Landscapes_120_v,0,0,0,72108.86995482146,8.31,2.4
People_127_h,0,0,0,70813.64015461218,2.15,7.62
Faces_202_v,0,0,0,71843.77660401385,4.56,4.85
Objects_186_v,0,0,0,68692.5984775012,4.55,4.83
Objects_146_h,0.0,0.010499868183147333,0.0,66134.60614652731,4.48,4.88
Animals_035_h,0,0,0,291514.3809903217,5.08,6.13
Animals_020_h,0,0,0,300159.2354912751,5.34,6.43
Animals_056_h,0,0,0,309414.2644704153,1.86,7.5
Landscapes_097_v,0,0,0,313315.6770672835,7.6,2.71
People_038_h,0,0,0,313254.07246802415,1.73,8.5
Landscapes_104_h,0,0,0,312763.107289149,7.2,2.8
People_208_h,0,0,0,304353.5473572286,1.85,7.67
Faces_159_h,0,0,0,297243.7914595801,1.93,7.37
Animals_090_h,0,0,0,302649.5481033866,7.44,2.94
Landscapes_050_h,0,0,0,281302.37613618764,6.87,2.98
Landscapes_067_h,0,0,0,297776.16773365444,4.98,4.76
Landscapes_103_v,0,0,0,301634.90866343695,7.83,2.43
Objects_160_h,0,0,0,304489.8177524762,5.41,5.73
Faces_134_h,0,0,0,310038.8367217325,7.43,5.68
Landscapes_049_h,0,0,0,315001.9982520351,7.24,2.88
Landscapes_054_h,0,0,0,321658.419272425,7.6,2.94
People_130_h,0,0,0,331416.4519361771,7.17,5.74
Faces_234_h,0,0,0,273115.08783396624,7.37,5.76
Objects_046_h,0,0,0,260076.78835921694,5.14,5.71
People_127_h,0,0,0,262071.39465506256,2.15,7.62
Objects_001_h,0,0,0,264981.1365343341,2.72,7.15
Objects_146_h,0,0,0,273326.6656852231,4.48,4.88
Landscapes_061_h,0,0,0,280344.67511015025,4.98,4.59
People_028_h,0,0,0,284298.07043237565,5.48,6.54
People_201_v,0,0,0,267219.84053961275,1.87,7.51
People_110_h,0,0,0,278269.2321408436,8.11,2.68
Objects_186_v,0,0,0,291555.0331357348,4.55,4.83
